Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 2 stormschade laan van duuren kockengen 093731,Stormschade in Kockengen,2024-01-02,22:27:44
brandweer,p 2 bdh-14 stormschade rijswijkseweg 's-gravenhage 157630,Stormschade op Rijswijkseweg in Den Haag,2024-01-02,22:27:28
brandweer,p 1 bon-15 oms gev. stof ben en jerry's hellendoorn reggeweg hellendoorn 059021,Automatisch brandalarm op Reggeweg in Hellendoorn,2024-01-02,22:27:18
brandweer,p 2 brt-05 stormschade m.a. de ruijterstraat spijkenisse 173151,Stormschade op M.A. de Ruijterstraat in Spijkenisse,2024-01-02,22:26:57
brandweer,p 2 bdh-13 stormschade lucas van leydenlaan pieter brueghellaan roelofarendsveen 162031,Stormschade op Lucas van Leydenlaan in Roelofarendsveen,2024-01-02,22:26:24
brandweer,p 2 hoogwateralarm regio limburg noord venlo,Brandweer met gepaste spoed naar Venlo,2024-01-02,22:26:14
brandweer,p 2 bdh-12 stormschade hebriden zoetermeer 155330,Stormschade op Hebriden in Zoetermeer,2024-01-02,22:26:01
brandweer,p 2 bzb-02 stormschade politiebureau zierikzee kerkhof zierikzee 192839 192859,Stormschade op Kerkhof in Zierikzee,2024-01-02,22:25:59
politie,graag contact oc apeldoorn gms 6044,Politie naar Apeldoorn,2024-01-02,22:35:22
politie,2 ongeval wegvervoer materieel schiedamseweg rotterdam icnum 4808,Politie naar Schiedamseweg in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-02,22:29:03
trauma,a1 ambu 08993 reanimatie groenstraat wintelre rit 2262 regio 22,Traumaheli naar Groenstraat in Wintelre voor reanimatie,2024-01-02,22:28:20
brandweer,p 2 bad-03 stormschade losse zonnepanelen dakvierlingsbeeklaan amstelveen 135151,Geen beschrijving beschikbaar,2024-01-02,22:47:52
brandweer,"p 2 bon-103 stormschade n311 - koningsweg,1 arnhem 073231",Stormschade op Koningsweg in Arnhem,2024-01-02,22:47:42
brandweer,p 2 bob-11 stormschade van oldenbarneveltlaan koudenhovenseweg noord eindhoven 222431,Stormschade op van Oldenbarneveltlaan in Eindhoven,2024-01-02,22:47:32
brandweer,p 2 bnn-01 br woning schoonwerken veldakker beilen,Woningbrand op Veldakker in Beilen,2024-01-02,22:46:48
brandweer,p 1 bnn-01 br woning veldakker beilen 038365 038993 038331,Woningbrand op Veldakker in Beilen,2024-01-02,22:46:48
brandweer,p 2 brt-07 stormschade marsmanstraat ridderkerk 173751,Stormschade op Marsmanstraat in Ridderkerk,2024-01-02,22:46:37
brandweer,p 2 bdh-03 stormschade vroon barona automotive hoogeveenenweg nieuwerkerk ad ijssel 163152,Stormschade in Nieuwerkerk,2024-01-02,22:46:26
brandweer,p 2 stormschade spoordijk schalkwijk 091931,Stormschade op Spoordijk in Schalkwijk,2024-01-02,22:45:53
brandweer,p 2 bon-04 stormschade thomas a kempislaan wormserlaan arnhem 073631,Stormschade op Thomas à Kempislaan in Arnhem,2024-01-02,22:45:20
brandweer,p 1 bnn-03 br woning schoorsteen wibrandus van haschastraat oudehaske 025751 025793 026432,Woningbrand op Wibrandus van Haschastraat in Oudehaske,2024-01-02,22:45:13
brandweer,p 1 bob-10 brandgerucht moreelselaan eindhoven 222331,Brandgerucht op Moreelselaan in Eindhoven,2024-01-02,22:44:48
brandweer,"p 2 bnn-02 stormschade a7 re 174,0 marum 011131",Stormschade op A7 in Marum,2024-01-02,22:44:32
brandweer,p 2 bdh-04 stormschade waldeck pyrmontkade laan van meerdervoort 's-gravenhage 159631,Stormschade op Waldeck Pyrmontkade in Den Haag,2024-01-02,22:44:21
brandweer,p 2 bon-102 stormschade mirteweg zwolle 041650,Stormschade op Mirteweg in Zwolle,2024-01-02,22:43:13
brandweer,"p 2 bnh-10 stormschade n241 - a.c. de graafweg,0 wognum 105436",Stormschade op A.C. de Graafweg in Wognum,2024-01-02,22:43:06
brandweer,p 2 bmd-03 stormschade n201 - vreelandseweg kortenhoef 142631,Stormschade op Vreelandseweg in Kortenhoef,2024-01-02,22:43:06
brandweer,p 2 bdh-18 stormschade berkhoutlaan lisse 161152,Stormschade op Berkhoutlaan in Lisse,2024-01-02,22:42:10
brandweer,p 2 bon-13 stormschade piepersveldweg lijsterbes borne 051151,Stormschade op Piepersveldweg in Borne,2024-01-02,22:41:35
brandweer,p 2 bnh-11 stormschade basic fit wogmergouw zwaag 105133,Stormschade op Wogmergouw in Zwaag,2024-01-02,22:41:22
brandweer,p 2 brt-12 stormschade crimpenhof wc raadhuisplein krimpen aan den ijssel 171231,Stormschade op Raadhuisplein in Krimpen Aan Den Ijssel,2024-01-02,22:41:14
brandweer,p 2 bon-102 stormschade mirteweg zwolle 041631,Stormschade op Mirteweg in Zwolle,2024-01-02,22:40:22
brandweer,p 2 brt-11 stormschade dorpsweg kromme zandweg rotterdam 173561,Stormschade op Dorpsweg in Rotterdam,2024-01-02,22:40:05
brandweer,p 2 bon-11 stormschade harings tweewielers vuurwerk nieuwstraat almelo 053151,Stormschade op Nieuwstraat in Almelo,2024-01-02,22:39:29
brandweer,p 2 brt-10 stormschade dubbeldamseweg zuid dordrecht 186651,Geen beschrijving beschikbaar,2024-01-02,22:39:22
brandweer,p 2 bdh-12 stormschade hebriden zoetermeer 155250,Stormschade op Hebriden in Zoetermeer,2024-01-02,22:39:22
brandweer,p 1 bob-03 reanimatie inzet med. ass. zichtscherm keukencentrum das groenstraat wintelre 222241,Assistentie bij reanimatie op Groenstraat in Wintelre,2024-01-02,22:39:03
brandweer,p 2 brt-06 stormschade berlagestraat rotterdam 171151,Stormschade op Berlagestraat in Rotterdam,2024-01-02,22:38:39
brandweer,p 2 bnh-12 stormschade zomerpark nieuw-vennep 124330,Stormschade op Zomerpark in Nieuw-Vennep,2024-01-02,22:37:44
brandweer,p 2 bdh-05 br container zwanebloem leidschendam 155230,Buitenbrand (container) op Zwanebloem in Leidschendam,2024-01-02,22:37:01
politie,"aanrijding letsel afrit a28 re - utrecht-science park 2 2,5 a utrecht",Politie naar A28 in Utrecht voor ongeval met letsel rijksweg a28 rechts,2024-01-02,22:47:46
politie,graag bellen arr wacht koggelaan zwolle 6052,Politie naar Koggelaan in Zwolle,2024-01-02,22:40:03
politie,"prio 1 a12 li 38,2 nwbrrn ongeval wegvervoer letsel",Ongeval met letsel op A12 in Nieuwerbrug Aan Den Rijn,2024-01-02,22:39:52
politie,3 stormschade berlagestraat rotterdam icnum 4815,Politie naar Berlagestraat in Rotterdam,2024-01-02,22:39:48
trauma,a1 dia: ja ambu 17992 nicolaas beetsstraat schiedam schidm bon 1139,Traumaheli naar Nicolaas Beetsstraat in Schiedam,2024-01-02,22:43:52
brandweer,p 2 bdh-08 stormschade laan der continenten alphen aan den rijn 162233,Brandweer met gepaste spoed voor Stormschade,2024-01-02,22:57:07
brandweer,"p 2 bnh-10 stormschade n240 - medemblikkerweg,0 wieringerwerf 105035",Stormschade op Medemblikkerweg in Wieringerwerf,2024-01-02,22:56:01
brandweer,p 2 brt-04 stormschade lijstersingel capelle aan den ijssel 171131,Stormschade op Lijstersingel in Capelle Aan Den Ijssel,2024-01-02,22:55:37
brandweer,p 5 contact caco mknh weeralarm wind weercode oranje meldkamer noord-holland zijlweg haarlem,Brandweer met spoed naar Zijlweg in Haarlem,2024-01-02,22:55:35
brandweer,p 2 bon-01 stormschade prins bernhardlaan tiel 088531,Stormschade op Prins Bernhardlaan in Tiel,2024-01-02,22:55:01
brandweer,p 2 bon-105 stormschade speulderbosweg garderen 071341,Stormschade op Speulderbosweg in Garderen,2024-01-02,22:54:46
brandweer,p 2 brt-03 stormschade joris minneepad rotterdam 171031,Stormschade op Joris Minneepad in Rotterdam,2024-01-02,22:54:44
brandweer,p 2 bnh-10 stormschade lorreinenlaan koelmalaan alkmaar 104131,Stormschade op Lorreinenlaan in Alkmaar,2024-01-02,22:54:26
brandweer,p 2 bnh-11 stormschade kwadijk kwadijk,Stormschade op Kwadijk in Kwadijk,2024-01-02,22:53:22
brandweer,p 2 bdh-14 stormschade voorkade boskoop 162234,Stormschade op Voorkade in Boskoop,2024-01-02,22:53:20
brandweer,graag hefbrug boskoop vrij houden.,Brandweer naar Boskoop,2024-01-02,22:53:18
brandweer,p 2 bon-10 stormschade oenenburgweg nunspeet 061641,Stormschade op Oenenburgweg in Nunspeet,2024-01-02,22:52:42
brandweer,p 2 brt-12 stormschade crimpenhof wc raadhuisplein krimpen aan den ijssel 171151,Stormschade op Raadhuisplein in Krimpen Aan Den Ijssel,2024-01-02,22:52:41
brandweer,p 2 blb-02 stormschade van haeffstraat venlo 233231,Stormschade op van Haeffstraat in Venlo,2024-01-02,22:52:24
brandweer,p 2 bon-104 stormschade valk van der hotel leuvenumseweg harderwijk 061131,Stormschade op Leuvenumseweg in Harderwijk,2024-01-02,22:52:02
brandweer,p 2 bdh-07 stormschade hoefslag bodegraven 163030,Stormschade op Hoefslag in Bodegraven,2024-01-02,22:51:10
brandweer,p 2 bon-09 stormschade nieuwe kazernelaan ede 072731,Stormschade op Nieuwe Kazernelaan in Ede,2024-01-02,22:50:16
brandweer,p 2 brt-11 stormschade dorpsweg kromme zandweg rotterdam 173451,Stormschade op Dorpsweg in Rotterdam,2024-01-02,22:50:01
brandweer,p 2 bzb-07 stormschade buitenhavenpad vlissingen 194451,Stormschade in Vlissingen,2024-01-02,22:49:37
brandweer,p 2 bon-08 stank/hind. lucht vreemde lucht nieuwe markt deventer 042830,Vreemde lucht waargenomen op Nieuwe Markt in Deventer,2024-01-02,22:49:26
brandweer,p 2 bmd-10 stormschade ooievaarsweg zeewolde 255131,Stormschade op Ooievaarsweg in Zeewolde,2024-01-02,22:49:26
brandweer,p 2 bmd-09 stormschade naarderweg hilversum 147163 142131,Stormschade op Naarderweg in Hilversum,2024-01-02,22:49:22
brandweer,p 2 bmd-08 stormschade spectrumdreef sepiaweg almere 254132,Stormschade in Almere,2024-01-02,22:49:09
brandweer,p 2 bon-06 ass. ambu afhijsen stuijvenburchstraat eerbeek 075151 063841,Assistentie ambulance voor afhijsen patiënt op Stuijvenburchstraat in Eerbeek,2024-01-02,22:48:35
brandweer,p 2 bnn-04 wateroverlast pastoor coendershof bakhuizen 025431,Wateroverlast op Pastoor Coendershôf in Bakhuizen,2024-01-02,22:48:24
politie,graag contact caco,Politie,2024-01-02,22:51:35
brandweer,p 1 blb-03 reanimatie reewoude herkenbosch 235131,Assistentie bij reanimatie op Reewoude in Herkenbosch,2024-01-02,23:18:27
brandweer,p 1 blb-03 reanimatie reewoude herkenbosch 235169,Assistentie bij reanimatie op Reewoude in Herkenbosch,2024-01-02,23:18:27
brandweer,p 2 bmd-09 stormschade aaltje noordewierlaan bussum 147052 147041,Stormschade op Aaltje Noordewierlaan in Bussum,2024-01-02,23:17:52
brandweer,p 2 bnh-10 stormschade huygendijk jan glijnisweg heerhugowaard 104131,Stormschade op Huygendijk in Heerhugowaard,2024-01-02,23:15:26
brandweer,p 2 vervallen voor de 6732br container schoolstraat oud-alblas,Buitenbrand (container) op Schoolstraat in Oud-Alblas,2024-01-02,23:14:31
brandweer,p 2 graag contact ocb aub,Brandweer met gepaste spoed,2024-01-02,23:14:12
brandweer,p 2 brt-05 br container schoolstraat oud-alblas 186731,Buitenbrand (container) op Schoolstraat in Oud-Alblas,2024-01-02,23:14:08
brandweer,p 2 brt-04 co-melder europarcs poort van zeeland parkweg hellevoetsluis 172561,Brandweer met gepaste spoed naar Parkweg in Hellevoetsluis,2024-01-02,23:14:01
brandweer,p 2 brt-10 stormschade schepenenstraat pensionarisstraat gorinchem 188132,Stormschade op Schepenenstraat in Gorinchem,2024-01-02,23:10:31
brandweer,p 2 bon-05 stormschade masterveldweg winterswijk meddo 066531,Stormschade op Masterveldweg in Winterswijk Meddo,2024-01-02,23:09:45
brandweer,p 2 brt-06 br container schoolstraat oud-alblas 186732,Buitenbrand (container) op Schoolstraat in Oud-Alblas,2024-01-02,23:09:45
brandweer,p 2 bon-108 stormschade rosandeweg oosterbeek 073341,Stormschade op Rosandeweg in Oosterbeek,2024-01-02,23:07:33
brandweer,p 2 bmd-08 stormschade wold lelystad 255132,Stormschade op Wold in Lelystad,2024-01-02,23:06:54
brandweer,p 2 bnh-10 stormschade noorderbrug obdam 105233,Stormschade op Noorderbrug in Obdam,2024-01-02,23:05:44
brandweer,p 2 bdh-04 br container burgemeester sweenslaan leidschendam 159633,Buitenbrand (container) op Burgemeester Sweenslaan in Leidschendam,2024-01-02,23:05:18
brandweer,p 2 stormschade rijnsteeg amerongen 095034,Stormschade op Rijnsteeg in Amerongen,2024-01-02,23:04:28
brandweer,p 2 bon-107 stormschade de kantelen meteren 086651 086231,Stormschade in Meteren,2024-01-02,23:04:07
brandweer,p 2 bnn-06 br buiten tjongervallei katlijk 026434,Buitenbrand op Tjongervallei in Katlijk,2024-01-02,23:01:18
brandweer,p 2 bzb-03 stormschade nieuwveerweg prinsenbeek 203031,Stormschade op Nieuwveerweg in Prinsenbeek,2024-01-02,22:59:59
brandweer,p 2 bzb-07 stormschade buitenhavenpad vlissingen 194432,Stormschade in Vlissingen,2024-01-02,22:59:46
brandweer,p 2 bdh-08 stormschade laan der continenten alphen aan den rijn 162252,Brandweer met gepaste spoed voor Stormschade,2024-01-02,22:58:55
brandweer,p 2 bon-09 stormschade nieuwe kazernelaan ede 072771,Stormschade op Nieuwe Kazernelaan in Ede,2024-01-02,22:58:29
politie,3 stormschade vlijweg dordrecht icnum 4813,Politie naar Vlijweg in Dordrecht,2024-01-02,23:12:16
politie,graag contact meldkamer,Politie,2024-01-02,23:06:57
politie,2 ongeval wegvervoer materieel abram van rijckevorselweg rotterdam icnum 4860,Politie naar Abram van Rijckevorselweg in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-02,23:01:18
politie,3 stormschade dorpsweg rotterdam icnum 4819,Politie naar Dorpsweg in Rotterdam,2024-01-02,23:00:40
brandweer,p 2 bnn-01 stank/hind. lucht schoolholm groningen 013593 011831,Brandweer met gepaste spoed naar Schoolholm in Groningen,2024-01-02,23:28:01
brandweer,p 2 bnh-10 stormschade westerweg alkmaar 104132,Stormschade op Westerweg in Alkmaar,2024-01-02,23:27:50
brandweer,p 2 bob-04 stormschade achtseweg zuid eindhoven 222431,Stormschade op Achtseweg Zuid in Eindhoven,2024-01-02,23:25:44
brandweer,p 2 bnh-10 stormschade van galenstraat den helder 104432,Stormschade op Van Galenstraat in Den Helder,2024-01-02,23:25:35
brandweer,p 2 bmd-11 stormschade met zonnepanelen aurorastraat almere 254151 254134,Stormschade op Aurorastraat in Almere,2024-01-02,23:22:12
brandweer,p 2 bon-104 stormschade gutenbergweg culemborg 087331,Stormschade op Gutenbergweg in Culemborg,2024-01-02,23:21:01
brandweer,p 2 brt-10 stormschade schepenenstraat pensionarisstraat gorinchem 188151,Stormschade op Schepenenstraat in Gorinchem,2024-01-02,23:18:50
brandweer,p 2 bnn-05 stormschade oude postweg midwolde 011031,Stormschade op Oude Postweg in Midwolde,2024-01-02,23:36:27
brandweer,p 2 bnh-10 stormschade rigolettostraat alkmaar 104133,Stormschade op Rigolettostraat in Alkmaar,2024-01-02,23:35:50
brandweer,p 2 bdh-01 stormschade liszthof alphen aan den rijn 162233,Brandweer met gepaste spoed voor Stormschade,2024-01-02,23:33:20
brandweer,p 1 brt-03 br wegvervoer scooter lorentzplein schiedam 170431,Voertuigbrand op Lorentzplein in Schiedam,2024-01-02,23:32:57
brandweer,p 2 brt-01 wateroverlast dr. de visserstraat rotterdam 170531,Wateroverlast op Dr. de Visserstraat in Rotterdam,2024-01-02,23:32:22
brandweer,p 2 bon-05 stormschade masterveldweg winterswijk meddo 066551,Stormschade op Masterveldweg in Winterswijk Meddo,2024-01-02,23:31:57
brandweer,p 2 bnn-02 stormschade mr. s. m. van haersma bumaleane ysbrechtum 025731,Stormschade op mr. S. M. van Haersma Bumaleane in Ysbrechtum,2024-01-02,23:31:37
politie,graag contact meldkamer,Politie,2024-01-02,23:31:53
brandweer,p 2 vervallen!! wateroverlast dr. de visserstraat rotterdam,Wateroverlast op Dr. de Visserstraat in Rotterdam,2024-01-02,23:49:10
brandweer,p 1 bzb-01 middel br br woning schoorsteen waspikse weg 's gravenmoer 207092 207134,Woningbrand op Waspikse weg in 'S Gravenmoer,2024-01-02,23:47:52
brandweer,p 1 bzb-01 br woning schoorsteen waspikse weg 's gravenmoer 207332 209451,Woningbrand op Waspikse weg in 'S Gravenmoer,2024-01-02,23:47:52
brandweer,p 2 brt-01 wateroverlast dr. de visserstraat rotterdam 170551,Wateroverlast op Dr. de Visserstraat in Rotterdam,2024-01-02,23:47:07
brandweer,"p 2 bnn-06 stormschade n366 - a.g. wildervanckweg 14,8 alteveer gr 012633",Stormschade op N366 in Alteveer,2024-01-02,23:46:22
brandweer,p 2 bon-03 stormschade utrechtses5g oosterbeek 073441,Geen beschrijving beschikbaar,2024-01-02,23:45:39
brandweer,p 2 bon-03 stormschade utrechtseweg oosterbeek 073441,Stormschade op Utrechtseweg in Oosterbeek,2024-01-02,23:45:39
brandweer,p 2 bnh-01 herbezet./kazerneren kazerne den helder bastiondreef den helder 104431,Brandweer met gepaste spoed naar Bastiondreef in Den Helder,2024-01-02,23:44:07
brandweer,p 2 bon-01 stormschade houtkamp harderwijk 061131,Stormschade op Houtkamp in Harderwijk,2024-01-02,23:42:22
brandweer,p 2 3364 letsel politiebureau middelburg politiebureau middelburg achter de houttuinen middelburg,Ongeval met letsel op Achter de Houttuinen in Middelburg,2024-01-02,23:41:24
politie,2 stormschade schenkeldijk strijen icnum 4929,Geen beschrijving beschikbaar,2024-01-02,23:50:31
politie,graag contact oc apeldoorn politie 6174,Politie naar Apeldoorn,2024-01-02,23:48:37
brandweer,p 2 bdh-02 wateroverlast binnen korvezeestraat delft 155530,Wateroverlast op Korvezeestraat in Delft,2024-01-03,00:04:28
brandweer,p 2 bon-02 br afval buizerdlaan vroomshoop 053531,Afvalbrand op Buizerdlaan in Vroomshoop,2024-01-03,00:04:12
brandweer,p 2 stormschade vreelandseweg loenen aan de vecht 093831,Stormschade op Vreelandseweg in Loenen Aan De Vecht,2024-01-03,00:00:54
brandweer,p 2 bnn-01 ongeval riegshoogtendijk kerkenveld 038993 042338,Ongeval op Riegshoogtendijk in Kerkenveld,2024-01-03,00:00:05
brandweer,p 2 bad-05 stormschade betreft: gevallen schoorsteen da costakade amsterdam 133351 133331,Stormschade op Da Costakade in Amsterdam,2024-01-02,23:59:26
brandweer,p 2 bad-02 stormschade prinses beatrixlaan diemen 133551,Stormschade op Prinses Beatrixlaan in Diemen,2024-01-02,23:59:24
brandweer,p 2 bon-10 stormschade zandweg waardenburg 086631,Stormschade op Zandweg in Waardenburg,2024-01-02,23:58:59
brandweer,p 2 bnh-12 stormschade prinses beatrixplein haarlem 123150 123130,Stormschade op Prinses Beatrixplein in Haarlem,2024-01-02,23:58:01
brandweer,p 2 bad-02 stormschade utrechtseweg weesp 134531,Stormschade op Utrechtseweg in Weesp,2024-01-02,23:55:54
brandweer,actie door: rob,Brandweer,2024-01-02,23:55:12
brandweer,p 1 brt-08 br bijgebouw essenburgsingel rotterdam 170431,Brand in bijgebouw op Essenburgsingel in Rotterdam,2024-01-02,23:55:00
brandweer,p 2 bon-04 stormschade pr willem-alexanderstr johannis van rijswijkstr gameren 085231,Stormschade op Pr Willem-Alexanderstr in Gameren,2024-01-02,23:55:00
brandweer,p 2 bmd-03 brandgerucht betreft: oms pi-groep zorg najadenstraat almere 254134,Brandgerucht op Najadenstraat in Almere,2024-01-02,23:54:42
brandweer,kader rosmalen graag contact mkb,Brandweer naar Rosmalen,2024-01-02,23:54:03
brandweer,p 2 bad-03 wateroverlast crynssenstraat amsterdam 132631,Wateroverlast op Crynssenstraat in Amsterdam,2024-01-02,23:53:57
brandweer,p 1 persoon te water voc-kade amsterdam,Persoon te water op VOC-kade in Amsterdam,2024-01-02,23:52:25
brandweer,p 1 bad-01 persoon te water voc-kade amsterdam 133111 139091 139232,Persoon te water op VOC-kade in Amsterdam,2024-01-02,23:51:47
trauma,a1 13102 13991 13104 voc-kade amsterdam 694 695 696,Traumaheli naar VOC-kade in Amsterdam,2024-01-02,23:52:25
brandweer,p 2 bmd-08 stormschade vlotbrugweg almere 254132,Stormschade op Vlotbrugweg in Almere,2024-01-03,00:18:50
brandweer,p 2 bon-07 stormschade engelandsweg wezep 061941,Stormschade op Engelandsweg in Wezep,2024-01-03,00:17:46
brandweer,p 2 bdh-01 wateroverlast binnen sweelinckhof waddinxveen 163830,Wateroverlast op Sweelinckhof in Waddinxveen,2024-01-03,00:17:20
brandweer,graag hefbrug waddinxveen vrij houden.,Brandweer naar Waddinxveen,2024-01-03,00:17:18
brandweer,p 2 bon-03 stormschade nieuweweg rijswijk gld 089331,Stormschade in Rijswijk,2024-01-03,00:15:18
